Date,Company,Close_Price,Actual_Target,Predicted_Signal,Signal_Probability,Signal_Strength,Correct_Prediction,Signal_Direction,Actual_Direction,Warning
2022-06-08,MSFT,0.5620961619809544,1,1,0.5427698,0.08553958,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-08,GOOGL,0.8466103477263126,1,1,0.54064536,0.08129072,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-09,AMZN,0.5579239766156637,1,1,0.53523266,0.07046533,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-09,MSFT,1.6587257617028308,1,1,0.52196294,0.04392588,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-09,AAPL,-0.13383180765438904,1,1,0.5019283,0.003856659,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-09,TSLA,1.1632153304875452,1,0,0.48360506,0.032789886,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-09,GOOGL,0.4153732364480705,0,0,0.46739218,0.06521565,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-10,MSFT,1.4898408371015157,0,0,0.45545277,0.08909446,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-10,AAPL,1.7572159514638381,0,0,0.44878596,0.10242808,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-10,TSLA,-0.5592653993081563,0,0,0.4466734,0.10665321,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-10,AMZN,0.44312523195314185,0,0,0.44916317,0.10167366,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-10,GOOGL,-0.7975581867872602,1,0,0.4542786,0.09144282,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-11,GOOGL,-0.21399781171626758,0,0,0.45997316,0.08005369,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-11,MSFT,0.42803533326195625,0,0,0.4635843,0.07283139,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-11,TSLA,-0.08431473310932276,1,0,0.45999715,0.080005705,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-11,AAPL,-0.5534122815302127,1,0,0.45162156,0.096756876,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-11,AMZN,0.23474844838846542,1,0,0.438498,0.12300402,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-12,GOOGL,-0.5829363408006427,0,0,0.4210393,0.15792137,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-12,AMZN,-0.09089675204025388,0,0,0.40267035,0.1946593,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-12,AAPL,3.151260211547021,0,0,0.3847187,0.23056263,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-12,TSLA,0.6277329691132515,0,0,0.37209415,0.2558117,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-12,MSFT,0.24307870890834116,0,0,0.36462277,0.27075446,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-13,GOOGL,0.39308973710862577,0,0,0.3629644,0.27407122,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-13,AAPL,-0.9593194026921543,0,0,0.3688689,0.26226223,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-13,TSLA,-1.8493648556204807,1,0,0.383733,0.23253399,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-13,MSFT,-0.8903779014565272,0,0,0.40473962,0.19052076,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-13,AMZN,-0.23139406526812753,1,0,0.43585324,0.12829351,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-14,MSFT,-0.8966902852719635,1,0,0.47657004,0.04685992,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-14,GOOGL,0.2181502266419663,0,1,0.5150469,0.03009379,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-14,AMZN,1.5700648474615133,1,1,0.5334947,0.06698942,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-14,TSLA,0.6221961016578751,0,1,0.5329077,0.06581545,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-14,AAPL,-0.02995104594222244,1,1,0.52576625,0.051532507,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-15,TSLA,0.30959314999742477,0,1,0.5170561,0.034112215,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-15,MSFT,0.03975509109282013,0,1,0.50904596,0.018091917,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-15,GOOGL,0.6571745722335476,0,1,0.50594103,0.011882067,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-15,AMZN,0.349786464328164,1,1,0.5072434,0.01448679,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-15,AAPL,1.9050288131302113,1,1,0.5150552,0.03011036,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-16,AMZN,-1.3696792227739447,0,1,0.52431476,0.048629522,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-16,MSFT,-0.4318133534182043,1,1,0.53949237,0.07898474,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-16,TSLA,-0.3311149892457546,0,1,0.5537002,0.10740042,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-16,GOOGL,-0.04155921690626472,0,1,0.56819826,0.13639653,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-16,AAPL,-0.02148152511108476,0,1,0.57600534,0.15201068,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-17,TSLA,-1.7254670249764958,1,1,0.5795871,0.1591742,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-17,GOOGL,0.4354273483033707,1,1,0.5804734,0.16094685,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-17,AAPL,0.4820588865525486,1,1,0.5765787,0.15315735,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-17,AMZN,-0.23450204743865985,0,1,0.5685159,0.1370318,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-17,MSFT,-0.0488571900475202,0,1,0.5531815,0.10636306,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-18,TSLA,-1.0496407767694558,1,1,0.5338908,0.06778157,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-18,AAPL,0.08321923938539355,0,1,0.50794566,0.015891314,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-18,MSFT,1.3967647035573383,0,0,0.47443432,0.051131368,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-18,AMZN,-1.8082488453158805,0,0,0.446854,0.10629201,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-18,GOOGL,0.049267210048492924,1,0,0.43872207,0.12255585,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-19,GOOGL,1.0941210490674902,1,0,0.44106027,0.11787945,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-19,AMZN,0.6357469727137895,0,0,0.45189667,0.096206665,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-19,TSLA,0.026888191907588004,0,0,0.47415936,0.05168128,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-19,AAPL,-1.5782849278175146,0,1,0.50566167,0.011323333,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-19,MSFT,0.42093109124764855,0,1,0.53865784,0.07731569,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-20,AAPL,1.9118697766541886,0,1,0.5720131,0.14402616,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-20,GOOGL,-0.48371131376241416,0,1,0.5976664,0.19533277,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-20,TSLA,-1.5661855670472076,1,1,0.6080406,0.21608114,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-20,AMZN,-1.9485090894767416,1,1,0.6153226,0.23064518,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-20,MSFT,-1.4754723851104166,1,1,0.62108624,0.24217248,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-21,GOOGL,-0.19746174266186256,0,1,0.6236453,0.24729061,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-21,TSLA,-1.244805281457937,0,1,0.61905193,0.23810387,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-21,AMZN,-0.3901023625558419,0,1,0.6086194,0.21723878,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-21,AAPL,0.5421221962650874,1,1,0.5943984,0.18879676,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-21,MSFT,-0.006966545409736154,0,1,0.5803088,0.16061759,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-22,GOOGL,-0.33893804256382704,1,1,0.55339617,0.10679233,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-22,AAPL,-1.0945030778556246,1,1,0.50421697,0.008433938,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-22,AMZN,-0.6608890768064583,0,0,0.46050188,0.07899624,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-22,TSLA,-0.3520159710133543,1,0,0.43890747,0.12218505,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-22,MSFT,-1.4275891410026145,1,0,0.43441492,0.13117015,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-23,AAPL,1.0591950207182368,1,0,0.45018336,0.09963328,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-23,TSLA,-0.9116824209887036,0,0,0.47064173,0.058716536,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-23,MSFT,0.832788093675036,0,0,0.4966673,0.0066654086,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-23,GOOGL,0.17495054222940098,1,1,0.5261925,0.052384973,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-23,AMZN,0.9121797000981169,1,1,0.5580957,0.11619139,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-24,TSLA,0.5619848791335967,1,1,0.5866525,0.17330503,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-24,AMZN,-1.5156112785636315,1,1,0.61254936,0.22509873,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-24,GOOGL,0.6205011118741119,0,1,0.6309273,0.26185465,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-24,AAPL,-0.36579845606287276,1,1,0.64521146,0.29042292,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-24,MSFT,0.423619602830968,1,1,0.6589451,0.31789017,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-25,MSFT,0.10365905787019708,1,1,0.66937715,0.3387543,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-25,TSLA,0.15898686375599566,0,1,0.67410076,0.3482015,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-25,AAPL,-1.6585186568923604,0,1,0.67378545,0.3475709,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-25,AMZN,-0.41625773034700275,0,1,0.6694156,0.3388312,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-25,GOOGL,-0.054914465751872706,1,1,0.6598122,0.31962442,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-26,TSLA,0.11149594880905334,1,1,0.6439874,0.28797483,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-26,MSFT,-0.426772919942188,1,1,0.6219938,0.24398756,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-26,GOOGL,-0.9904091583157583,1,1,0.593099,0.186198,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-26,AAPL,-0.8130127007204392,1,1,0.56792057,0.13584113,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-26,AMZN,1.1617755167494617,1,1,0.53968185,0.079363704,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-27,GOOGL,1.497568427036413,0,1,0.5051997,0.010399342,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-27,AAPL,-0.13715288136270837,0,0,0.46534467,0.069310665,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-27,AMZN,0.5671971052762943,0,0,0.43911454,0.12177092,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-27,TSLA,0.5111565334515724,0,0,0.42734337,0.14531326,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-27,MSFT,0.10647561883566113,0,0,0.42820242,0.14359516,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-28,MSFT,0.24716791215515393,1,0,0.44667745,0.10664511,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-28,GOOGL,-1.268395888337816,1,0,0.46420193,0.071596146,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-28,AAPL,-0.8861959858157217,0,0,0.48643234,0.027135313,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-28,TSLA,-1.0999562702225492,1,1,0.511063,0.02212596,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-28,AMZN,0.802871798228544,0,1,0.5354018,0.07080364,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-29,TSLA,1.984661919952284,1,1,0.5518859,0.103771806,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-29,AMZN,1.422087964096567,0,1,0.5550429,0.110085845,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-29,MSFT,0.004407797338975678,1,1,0.54642963,0.09285927,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-29,GOOGL,1.1110811878561744,0,1,0.53076416,0.061528325,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-06-29,AAPL,-0.6783919422909238,1,1,0.51656127,0.03312254,1,Bullish,Bullish,CORRECT_PREDICTION
2022-06-30,AMZN,-0.3436820131468782,0,0,0.49794918,0.004101634,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-30,TSLA,-1.8966926305128946,1,0,0.4820289,0.035942197,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-30,GOOGL,0.4497588069676733,0,0,0.4794925,0.04101503,1,Bearish,Bearish,CORRECT_PREDICTION
2022-06-30,MSFT,-0.10492723159191919,1,0,0.4822636,0.03547281,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-06-30,AAPL,-0.08319594310824922,1,0,0.48358828,0.032823443,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-01,AMZN,0.7726564808794582,0,0,0.48398584,0.032028317,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-01,AAPL,-0.810162997098373,0,0,0.47160634,0.056787312,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-01,TSLA,-1.1761861813846362,1,0,0.45267755,0.094644904,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-01,MSFT,0.7288999350218649,0,0,0.43415955,0.1316809,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-01,GOOGL,-0.9383269348034653,1,0,0.41934308,0.16131383,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-02,AAPL,-1.3469585638315704,1,0,0.40958014,0.18083972,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-02,TSLA,0.05293897426083047,1,0,0.40297344,0.19405311,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-02,MSFT,1.0369369963372854,0,0,0.39898038,0.20203924,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-02,GOOGL,-2.0615489961985616,1,0,0.39717495,0.20565009,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-02,AMZN,1.042658243176369,0,0,0.40322432,0.19355136,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-03,TSLA,0.548992932497171,0,0,0.4146406,0.17071879,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-03,GOOGL,0.45166757656291573,1,0,0.43447387,0.13105226,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-03,AMZN,0.38717121549146,0,0,0.45974872,0.08050257,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-03,AAPL,0.1942413783329395,0,0,0.4867655,0.026468992,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-03,MSFT,-0.27772984351229124,0,1,0.50900996,0.018019915,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-04,GOOGL,-3.154309539082288,1,1,0.53544605,0.070892096,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-04,MSFT,0.04465050021259543,1,1,0.566926,0.133852,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-04,TSLA,-0.19068630129153769,1,1,0.59316623,0.18633246,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-04,AMZN,0.43880753464014666,0,1,0.60935,0.21870005,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-04,AAPL,-1.7269731484281552,1,1,0.6164244,0.23284876,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-05,AMZN,0.7432485966368318,1,1,0.6210371,0.24207425,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-05,MSFT,2.172096601681146,0,1,0.6189945,0.23798895,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-05,TSLA,-0.539474019216487,1,1,0.6113744,0.22274876,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-05,GOOGL,-0.7069367388860027,0,1,0.60274374,0.20548749,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-05,AAPL,0.7513742336367741,1,1,0.5922307,0.18446136,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-06,TSLA,-0.4924801372372202,0,1,0.5805586,0.1611172,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-06,MSFT,0.09322250242358357,0,1,0.5728818,0.14576364,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-06,GOOGL,-0.628293811783326,1,1,0.5683805,0.13676095,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-06,AMZN,0.48392881625928885,1,1,0.5669825,0.13396502,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-06,AAPL,0.7683333796723588,1,1,0.56471586,0.12943172,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-07,TSLA,-0.631256790948085,1,1,0.5605066,0.121013165,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-07,MSFT,0.6524643082497907,0,1,0.55419284,0.10838568,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-07,AMZN,1.4670496751004405,0,1,0.54684126,0.09368253,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-07,GOOGL,0.13394811105905227,1,1,0.5387472,0.07749438,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-07,AAPL,0.938590131100618,0,1,0.5297022,0.059404373,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-08,MSFT,-0.0790076389011083,1,1,0.52198696,0.043973923,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-08,GOOGL,-1.9864627139183781,1,1,0.5206171,0.041234255,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-08,AAPL,-0.5020952722186435,1,1,0.52065897,0.04131794,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-08,TSLA,0.9412131995188431,1,1,0.5174564,0.034912825,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-08,AMZN,0.3158516176856087,1,1,0.5106194,0.021238804,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-09,AAPL,-0.4986817168955502,1,1,0.5013466,0.0026931763,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-09,MSFT,0.19126419673979184,0,0,0.48750684,0.024986327,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-09,AMZN,0.838554664446008,1,0,0.47231376,0.055372477,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-09,TSLA,0.026250636534218903,0,0,0.4526605,0.094679,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-09,GOOGL,-0.3627457064413131,1,0,0.43285578,0.13428843,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-10,AMZN,0.7818246343262668,1,0,0.41816458,0.16367084,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-10,AAPL,-1.9795988498168502,1,0,0.40929276,0.18141448,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-10,TSLA,-0.03604892810034793,1,0,0.408916,0.182168,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-10,MSFT,-0.8381052058906796,0,0,0.4125113,0.17497742,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-10,GOOGL,1.7771494949380335,1,0,0.4185584,0.16288322,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-11,GOOGL,0.10569920854895522,0,0,0.42452246,0.15095508,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-11,TSLA,0.45924916682638317,0,0,0.4315118,0.13697642,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-11,AMZN,0.8527037431098494,0,0,0.4401982,0.119603574,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-11,AAPL,0.5674304351719254,0,0,0.45277286,0.09445429,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-11,MSFT,1.1604124825971094,1,0,0.46956658,0.060866833,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-12,GOOGL,-0.3467530433529746,1,0,0.48723513,0.025529742,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-12,AAPL,0.8051389391198716,1,1,0.5071001,0.014200211,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-12,MSFT,-1.230285684466042,0,1,0.517906,0.03581202,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-12,AMZN,0.5300640345546214,0,1,0.53095806,0.061916113,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-12,TSLA,0.16266754562797572,1,1,0.5390111,0.07802224,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-13,GOOGL,0.5777965512442104,0,1,0.541273,0.082545996,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-13,AAPL,0.39953480383888057,0,1,0.53958225,0.079164505,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-13,TSLA,-1.3265750823970006,1,1,0.5361824,0.07236481,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-13,MSFT,-0.7367846985516912,0,1,0.53531885,0.0706377,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-13,AMZN,0.583404953514059,0,1,0.5297823,0.05956459,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-14,AAPL,-0.9290106303992685,0,1,0.5192842,0.038568377,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-14,GOOGL,-1.3941910123285193,1,1,0.5004301,0.00086021423,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-14,MSFT,0.4446100603038276,0,0,0.47023687,0.059526265,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-14,TSLA,-0.7910698210065799,1,0,0.43780717,0.124385655,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-14,AMZN,-1.533501040138929,0,0,0.410992,0.178016,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-15,GOOGL,-0.2063095438047997,0,0,0.39755368,0.20489264,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-15,MSFT,0.1640701022651488,0,0,0.38887218,0.22225565,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-15,TSLA,-0.5651717652489376,1,0,0.3852471,0.22950578,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-15,AAPL,-0.5246040547748981,0,0,0.38752165,0.22495669,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-15,AMZN,-0.4166308153272517,0,0,0.39838487,0.20323026,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-16,MSFT,0.5094512493336784,0,0,0.41538715,0.1692257,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-16,AMZN,0.8503629846495367,0,0,0.44149902,0.11700195,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-16,GOOGL,2.2461620495231953,0,0,0.47073343,0.058533132,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-16,AAPL,-0.643961164156178,0,0,0.49526504,0.009469926,1,Bearish,Bearish,CORRECT_PREDICTION
2022-07-16,TSLA,-0.2447175035162907,1,1,0.51804125,0.036082506,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-17,GOOGL,-1.114944024589477,0,1,0.55025256,0.10050511,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-17,MSFT,-1.6909736439696488,0,1,0.5849756,0.1699512,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-17,AMZN,0.023568868368554447,1,1,0.60620904,0.21241808,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-17,AAPL,0.18456137083723348,1,1,0.6212076,0.24241519,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-17,TSLA,0.18829682027609826,1,1,0.6313876,0.26277518,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-18,GOOGL,-0.975730870907649,1,1,0.6374116,0.2748232,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-18,AAPL,0.23024252393884456,1,1,0.6410669,0.28213382,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-18,MSFT,-0.6429701148901679,1,1,0.64027107,0.28054214,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-18,TSLA,-0.14477325683617792,1,1,0.63394356,0.26788712,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-18,AMZN,0.8476806807142953,1,1,0.62070906,0.24141812,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-19,AAPL,0.9172672337880544,0,1,0.6007423,0.20148456,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-19,GOOGL,-0.38498416203270036,1,1,0.57915115,0.1583023,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-19,MSFT,0.799272243969819,0,1,0.5559019,0.11180377,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-19,TSLA,0.6954204047639718,0,1,0.529962,0.059924006,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-19,AMZN,0.7464407718100512,1,1,0.51069796,0.021395922,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-20,TSLA,-0.6488903178602398,1,0,0.4999953,9.417534e-06,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-07-20,AAPL,0.33221447322453346,1,1,0.5058654,0.01173079,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-20,GOOGL,-1.6098546913460803,1,1,0.5231179,0.0462358,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-20,MSFT,-0.13365933992670428,0,1,0.5415567,0.08311343,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-20,AMZN,-0.028415950798000994,0,1,0.55578107,0.11156213,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-21,AAPL,1.4784661621808979,0,1,0.55979323,0.11958647,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-21,TSLA,0.1645795436192725,0,1,0.5619705,0.123940945,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-21,MSFT,1.0423184954858706,1,1,0.5595863,0.11917257,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-21,AMZN,-0.9630420885926276,0,1,0.5514257,0.10285139,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-21,GOOGL,-0.7562417107876243,0,1,0.54132164,0.08264327,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-07-22,GOOGL,-2.2276143083208844,1,1,0.5315937,0.06318736,1,Bullish,Bullish,CORRECT_PREDICTION
2022-07-22,AAPL,-1.5217163921186194,0,1,0.52391744,0.047834873,0,Bullish,Bearish,OPPOSITE_PREDICTION
